name,level,city,county,state,country,lat,long,population,url,aggregate,tz,2020-04-10,2020-04-11
"Kalawao County, Hawaii, United States",county,,Kalawao County,Hawaii,United States,21.173991,-156.9567143023755,86,https://health.hawaii.gov/coronavirusdisease2019/,county,Pacific/Honolulu,0,0
"Lyon County, Iowa, United States",county,,Lyon County,Iowa,United States,43.3789565,-96.23190285185186,11755,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Osceola County, Iowa, United States",county,,Osceola County,Iowa,United States,43.377934499999995,-95.624752,5958,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Dickinson County, Iowa, United States",county,,Dickinson County,Iowa,United States,43.378125,-95.15090049999999,17258,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Emmet County, Iowa, United States",county,,Emmet County,Iowa,United States,43.3778265,-94.67874080541179,9208,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Allamakee County, Iowa, United States",county,,Allamakee County,Iowa,United States,43.290620000000004,-91.3343707942877,13687,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,20,20
"Kossuth County, Iowa, United States",county,,Kossuth County,Iowa,United States,43.2041725854534,-94.20677599999999,14813,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Winneshiek County, Iowa, United States",county,,Winneshiek County,Iowa,United States,43.291228,-91.842569,19991,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,5,5
"Howard County, Iowa, United States",county,,Howard County,Iowa,United States,43.356774,-92.31709148392724,9158,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Winnebago County, Iowa, United States",county,,Winnebago County,Iowa,United States,43.3774815,-93.73405497491015,10354,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Mitchell County, Iowa, United States",county,,Mitchell County,Iowa,United States,43.3565560083645,-92.7887378399191,10586,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Worth County, Iowa, United States",county,,Worth County,Iowa,United States,43.3773390786199,-93.26088899999999,7381,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Sioux County, Iowa, United States",county,,Sioux County,Iowa,United States,43.084395148366454,-96.2152855,34855,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,7,7
"O'Brien County, Iowa, United States",county,,O'Brien County,Iowa,United States,43.08377349999999,-95.624996,13753,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,3,3
"Clay County, Iowa, United States",county,,Clay County,Iowa,United States,43.082460499999996,-95.15095249999999,16016,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Palo Alto County, Iowa, United States",county,,Palo Alto County,Iowa,United States,43.0815635,-94.6783205,8886,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Hancock County, Iowa, United States",county,,Hancock County,Iowa,United States,43.081615,-93.7344365,10630,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,3,3
"Cerro Gordo County, Iowa, United States",county,,Cerro Gordo County,Iowa,United States,43.081543499999995,-93.2613545,42450,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,13,13
"Chickasaw County, Iowa, United States",county,,Chickasaw County,Iowa,United States,43.059979999999996,-92.3176785,11933,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Floyd County, Iowa, United States",county,,Floyd County,Iowa,United States,43.0599625,-92.7896775,15642,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Clayton County, Iowa, United States",county,,Clayton County,Iowa,United States,42.862812999999996,-91.25266043220904,17549,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,6,6
"Fayette County, Iowa, United States",county,,Fayette County,Iowa,United States,42.862425,-91.84348399999999,19650,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,4,4
"Plymouth County, Iowa, United States",county,,Plymouth County,Iowa,United States,42.735196,-96.2495405,25177,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,4,4
"Cherokee County, Iowa, United States",county,,Cherokee County,Iowa,United States,42.7352585,-95.62397949999999,11235,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Buena Vista County, Iowa, United States",county,,Buena Vista County,Iowa,United States,42.735102999999995,-95.151036,19620,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Pocahontas County, Iowa, United States",county,,Pocahontas County,Iowa,United States,42.7342715,-94.6787195,6619,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Humboldt County, Iowa, United States",county,,Humboldt County,Iowa,United States,42.77638999999999,-94.2071605,9558,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Wright County, Iowa, United States",county,,Wright County,Iowa,United States,42.733106,-93.7351655,12562,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Bremer County, Iowa, United States",county,,Bremer County,Iowa,United States,42.774584,-92.31803149999999,25062,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Franklin County, Iowa, United States",county,,Franklin County,Iowa,United States,42.73266099999999,-93.2623145,10070,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Butler County, Iowa, United States",county,,Butler County,Iowa,United States,42.7317015,-92.7906055,14439,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Dubuque County, Iowa, United States",county,,Dubuque County,Iowa,United States,42.48498058755975,-90.8032890838265,97311,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,32,32
"Delaware County, Iowa, United States",county,,Delaware County,Iowa,United States,42.4708025,-91.3692935,17011,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Webster County, Iowa, United States",county,,Webster County,Iowa,United States,42.427162499999994,-94.1873315,35904,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Buchanan County, Iowa, United States",county,,Buchanan County,Iowa,United States,42.4701905,-91.839321,21175,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,6,6
"Black Hawk County, Iowa, United States",county,,Black Hawk County,Iowa,United States,42.4696575,-92.3093395,131228,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,35,35
"Woodbury County, Iowa, United States",county,,Woodbury County,Iowa,United States,42.3867015,-96.08413099999999,103107,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,15,15
"Ida County, Iowa, United States",county,,Ida County,Iowa,United States,42.386337,-95.532089,6860,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Sac County, Iowa, United States",county,,Sac County,Iowa,United States,42.385717,-95.12234949999998,9721,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Calhoun County, Iowa, United States",county,,Calhoun County,Iowa,United States,42.38473499999999,-94.65600649999999,9668,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,0,0
"Hamilton County, Iowa, United States",county,,Hamilton County,Iowa,United States,42.3836615,-93.717117,14773,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,2,2
"Hardin County, Iowa, United States",county,,Hardin County,Iowa,United States,42.3832165,-93.25057949999999,16846,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Grundy County, Iowa, United States",county,,Grundy County,Iowa,United States,42.3830385,-92.78026499999999,12232,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Jackson County, Iowa, United States",county,,Jackson County,Iowa,United States,42.2074965,-90.526297,19439,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,4,4
"Jones County, Iowa, United States",county,,Jones County,Iowa,United States,42.121345,-91.1319485,20681,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,8,8
"Linn County, Iowa, United States",county,,Linn County,Iowa,United States,42.0794125,-91.5992625,226706,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,225,225
"Benton County, Iowa, United States",county,,Benton County,Iowa,United States,42.080456999999996,-92.06494049999999,25645,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,15,15
"Tama County, Iowa, United States",county,,Tama County,Iowa,United States,42.07995,-92.53312700000001,16854,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,70,70
"Monona County, Iowa, United States",county,,Monona County,Iowa,United States,42.03914187585765,-96.015346,8615,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,6,6
"Crawford County, Iowa, United States",county,,Crawford County,Iowa,United States,42.0372775,-95.381811,16820,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,6,6
"Carroll County, Iowa, United States",county,,Carroll County,Iowa,United States,42.0363995,-94.8607925,20165,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Greene County, Iowa, United States",county,,Greene County,Iowa,United States,42.0363415,-94.39647199999999,8888,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Boone County, Iowa, United States",county,,Boone County,Iowa,United States,42.036524,-93.93136799999999,26234,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,4,4
"Story County, Iowa, United States",county,,Story County,Iowa,United States,42.036024999999995,-93.4652175,97117,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,7,7
"Marshall County, Iowa, United States",county,,Marshall County,Iowa,United States,42.03625649999999,-92.9989285,39369,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,20,20
"Clinton County, Iowa, United States",county,,Clinton County,Iowa,United States,41.880675499999995,-90.5192725,46429,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,24,24
"Cedar County, Iowa, United States",county,,Cedar County,Iowa,United States,41.7722715,-91.13241049999999,18627,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,20,20
"Harrison County, Iowa, United States",county,,Harrison County,Iowa,United States,41.6861875040109,-95.8184012526132,14049,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,12,12
"Shelby County, Iowa, United States",county,,Shelby County,Iowa,United States,41.6844055,-95.29944549999999,11454,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,6,6
"Audubon County, Iowa, United States",county,,Audubon County,Iowa,United States,41.683761000000004,-94.896745,5496,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Guthrie County, Iowa, United States",county,,Guthrie County,Iowa,United States,41.683339,-94.49311599999999,10689,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,1,1
"Johnson County, Iowa, United States",county,,Johnson County,Iowa,United States,41.642514500000004,-91.5988,151140,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,185,185
"Dallas County, Iowa, United States",county,,Dallas County,Iowa,United States,41.6832585,-94.03543149999999,93453,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,36,36
"Iowa County, Iowa, United States",county,,Iowa County,Iowa,United States,41.6862845,-92.06312549999998,16184,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,7,7
"Polk County, Iowa, United States",county,,Polk County,Iowa,United States,41.6727085,-93.572064,490161,https://opendata.arcgis.com/datasets/6a84756c2e444a87828bb7ce699fdac6_0.csv,county,America/Chicago,147,147
